Country,Date,Cases,Deaths,Tests,Cases/Population,Diff Cases/Population,Deaths/Cases,Tests/Cases
United States,2020-10-19,8233704.0,220841.0,139675785.0,2.508745886654479,2.0632845825715673,2.6821586007949763,16.963906523722496
United States,2020-10-20,8295660.0,221766.0,140952699.0,2.5276234003656306,1.887751371115165,2.6732773522540705,16.991137414021306
United States,2020-10-21,8358961.0,222888.0,142432020.0,2.5469107251675807,1.9287324801950056,2.666455795164016,17.039440667326957
United States,2020-10-22,8435271.0,223781.0,143964149.0,2.5701617915904933,2.3251066422912636,2.6529201017963735,17.066926361939053
United States,2020-10-23,8517204.0,224744.0,145429634.0,2.595126142595978,2.4964351005484886,2.6387063172374408,17.074809291875596
United States,2020-10-24,8599971.0,225697.0,146609428.0,2.6203446069469836,2.5218464351005387,2.62439257062611,17.04766539329028
United States,2020-10-25,8662175.0,226158.0,147402978.0,2.6392976843388176,1.895307739183405,2.6108685174335546,17.01685523554996
United States,2020-10-26,8729485.0,226691.0,148356359.0,2.6598065204143815,2.0508836075563863,2.5968427690751517,16.994858115914056
United States,2020-10-27,8806323.0,227663.0,149695787.0,2.6832184643510057,2.341194393662427,2.5852220046891308,16.998670954949073
United States,2020-10-28,8885749.0,228695.0,151198658.0,2.7074189518586227,2.420048750761694,2.5737278872045564,17.01585966472832
United States,2020-10-29,8976768.0,229699.0,152683719.0,2.7351517367458866,2.773278488726394,2.5588162688397427,17.008762953437138
United States,2020-10-30,9076032.0,230757.0,154185064.0,2.765396709323583,3.0244972577696316,2.5424877303209152,16.988157820510107
United States,2020-10-31,9165786.0,231682.0,155406048.0,2.792744058500914,2.7347349177330837,2.5276828413842525,16.955015969170564
United States,2020-11-01,9270686.0,232188.0,156306402.0,2.8247062766605726,3.196221815965883,2.5045395777615593,16.860284341417668
United States,2020-11-02,9355897.0,232760.0,157323482.0,2.850669408897014,2.596313223644131,2.4878426942921665,16.815435441411978
United States,2020-11-03,9483095.0,234338.0,158690858.0,2.8894256550883606,3.8756246191346655,2.4711130701527297,16.73407869477212
United States,2020-11-04,9587636.0,235445.0,160323101.0,2.9212784887263865,3.1852833638025935,2.4557148394035817,16.72185938222936
United States,2020-11-05,9717003.0,236610.0,162018774.0,2.960695612431444,3.9417123705057566,2.435010054025917,16.673739217740284
United States,2020-11-06,9845036.0,237835.0,163696198.0,2.999706276660573,3.90106642291288,2.4157859859527173,16.62728282557829
United States,2020-11-07,9972546.0,238924.0,165151961.0,3.0385575868372943,3.8851310176721388,2.3958174773021854,16.560661740743036
United States,2020-11-08,10087716.0,239497.0,166162961.0,3.073648994515539,3.5091407678244924,2.3741449501552188,16.471811954261995
United States,2020-11-09,10208150.0,240272.0,167386786.0,3.1103443022547226,3.669530773918339,2.3537271689777284,16.39736739761857
United States,2020-11-10,10348654.0,241688.0,168925105.0,3.153154783668495,4.281048141377264,2.3354534802303757,16.32338901271605
United States,2020-11-11,10495404.0,243122.0,170715960.0,3.197868372943327,4.471358927483182,2.3164615673679645,16.265782622565077
United States,2020-11-12,10660154.0,244331.0,172569023.0,3.248066422912858,5.019804996953114,2.292002535798263,16.188229832327
United States,2020-11-13,10840552.0,245530.0,174473625.0,3.3030322973796467,5.496587446678847,2.2649215648797223,16.09453328575888
United States,2020-11-14,11008478.0,246877.0,176072734.0,3.3541980499695305,5.116575258988387,2.242607924546881,15.994284950199292
United States,2020-11-15,11144834.0,247657.0,177270654.0,3.3957446678854355,4.154661791590497,2.222168585014366,15.906082943900286
United States,2020-11-16,11307458.0,248491.0,178761055.0,3.4452949421084704,4.955027422303493,2.1975849921352792,15.809128364659855
United States,2020-11-17,11471416.0,250208.0,180665751.0,3.495251675807434,4.99567336989637,2.181143112585229,15.749210995399347
United States,2020-11-18,11644667.0,252123.0,182764494.0,3.548039914686167,5.278823887873285,2.1651370537259673,15.695124128495904
United States,2020-11-19,11836177.0,254177.0,184839926.0,3.6063915295551494,5.835161486898244,2.1474585924154397,15.616522632265468
United States,2020-11-20,12034510.0,256136.0,186988964.0,3.666822059719683,6.043053016453337,2.128345898586648,15.537729745540117
United States,2020-11-21,12213946.0,257759.0,188845290.0,3.721494820231566,5.46727605118833,2.110366297673168,15.461447921908285
United States,2020-11-22,12360893.0,258796.0,190268059.0,3.7662684338817796,4.477361365021348,2.093667504443247,15.39274379286351
United States,2020-11-23,12534982.0,259895.0,191940671.0,3.8193120048750764,5.304357099329682,2.0733575843986056,15.312401007037744
United States,2020-11-24,12710526.0,262026.0,193909978.0,3.872798903107861,5.348689823278452,2.0614882499748632,15.255857861429181
United States,2020-11-25,12893929.0,264286.0,196134101.0,3.928680377818403,5.588147471054228,2.0496933091534784,15.211352645109184
United States,2020-11-26,13006455.0,265672.0,197640862.0,3.962966179159049,3.428580134064596,2.0426165315606752,15.195598031900314
United States,2020-11-27,13214388.0,267226.0,199152107.0,4.026321755027422,6.335557586837304,2.0222351576175908,15.070853602906165
United States,2020-11-28,13370049.0,268591.0,200499781.0,4.073750457038392,4.742870201096938,2.008900640528692,14.996188944408505
United States,2020-11-29,13510377.0,269632.0,201651519.0,4.116507312614259,4.2756855575867725,1.9957400152490195,14.925676685410037
United States,2020-11-30,13670698.0,270980.0,203115708.0,4.165355880560634,4.884856794637482,1.9821957883935408,14.85774230401403
United States,2020-12-01,13859037.0,273526.0,204957558.0,4.222741316270566,5.738543570993215,1.9736291922736047,14.788730126054213
United States,2020-12-02,14061931.0,276343.0,207054159.0,4.2845615478366845,6.182023156611827,1.965185293541833,14.724447090516943
United States,2020-12-03,14285352.0,279285.0,209200712.0,4.352636197440585,6.807464960390064,1.955044579930547,14.644421222522203
United States,2020-12-04,14517996.0,281981.0,211317494.0,4.423521023765996,7.088482632541115,1.9422859739043872,14.555555325955456
United States,2020-12-05,14733807.0,284345.0,213008885.0,4.489276965265082,6.5755941499086035,1.929881394537067,14.457151841340123
United States,2020-12-06,14915060.0,285705.0,214301757.0,4.5445033516148685,5.522638634978616,1.9155471047384323,14.36814582039898
United States,2020-12-07,15109469.0,287308.0,215840713.0,4.603738269347959,5.923491773309042,1.901509576544351,14.285128947946482
United States,2020-12-08,15333921.0,289930.0,217753341.0,4.67212705667276,6.838878732480147,1.8907753600660913,14.200760588240934
United States,2020-12-09,15556569.0,293109.0,219875760.0,4.739966179159049,6.783912248628887,1.8841493905243503,14.133949458907038
United States,2020-12-10,15787997.0,296103.0,222056091.0,4.810480499695307,7.051432053625817,1.8754944024881686,14.06486782332173
United States,2020-12-11,16028086.0,299509.0,224110646.0,4.883633759902498,7.3153260207190485,1.8686510666339073,13.982371070382328
United States,2020-12-12,16245883.0,301983.0,225832090.0,4.949994820231566,6.636106032906763,1.8588278642656726,13.900881226339006
United States,2020-12-13,16433854.0,303618.0,227080771.0,5.0072681291895185,5.727330895795291,1.8475155006245036,13.817864695645952
United States,2020-12-14,16628168.0,305274.0,228572055.0,5.066474101157831,5.920597196831245,1.8358847468945467,13.74607563503087
United States,2020-12-15,16837160.0,308365.0,230514428.0,5.130152346130408,6.367824497257679,1.8314549484592415,13.690814127798275
United States,2020-12-16,17083804.0,312045.0,232589421.0,5.205302864107251,7.515051797684347,1.8265545542433055,13.614615398303563
